NOME,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,PEDRA,PONTO_VIRADA,FASE,ANO,DEFASAGEM,NIVEL_IDEAL
ALUNO-1300,7.829565936507937,5.0,8.833333333333332,8.015873015873016,9.50002,7.5,6.041666666666667,8.27778,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-1304,7.137762271708684,2.5,7.833333333333333,8.438813025210084,7.5,7.5,6.25,7.541665,Ametista,0.0,5.0,2022,,Fase 8 (Universitários)
ALUNO-1305,5.313189368606702,5.0,2.316666666666667,3.509700176366843,9.50002,7.5,5.3125,7.083320000000001,Quartzo,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-1306,5.894096555555556,5.0,5.25,6.277777777777778,7.91667,7.5,5.46875,4.999995,Quartzo,0.0,4.0,2022,,Fase 6 (2º EM)
ALUNO-1307,5.657886393162394,5.0,3.666666666666667,7.6991452991453,9.50002,7.5,3.958333333333333,3.944443333333333,Quartzo,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1311,6.789961454545455,5.0,6.25,7.272727272727273,8.33334,7.5,7.1875,6.41666,Ágata,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-1312,4.874693961149962,10.0,2.277777777777778,2.902972027972028,8.75001,7.5,5.46875,3.33334,Quartzo,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1314,4.870390914141415,5.0,4.25,6.07070707070707,0.0,7.5,5.3125,5.1249975,Quartzo,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-1317,6.860163919191919,10.0,3.444444444444444,7.318181818181818,9.16668,7.5,7.1875,6.611103333333332,Ágata,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1319,7.280371036414566,5.0,7.25,9.054621848739496,7.00002,8.125,5.624999999999999,7.222223333333334,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1320,5.711110666666666,5.0,3.25,8.083333333333332,6.83334,7.5,5.0,5.055550000000001,Quartzo,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1321,6.657746209461563,5.0,7.083333333333334,9.18456271397448,5.16666,7.5,4.375,6.000005,Ágata,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-1322,4.989017484848485,5.0,2.0,3.257575757575757,9.58335,7.5,5.625,5.833336666666667,Quartzo,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-1323,6.708842610229277,5.0,4.916666666666667,9.092813051146384,8.500020000000001,5.625,5.833333333333334,7.055556666666667,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1324,5.451260674038036,5.0,3.833333333333333,6.721583370190181,0.0,7.5,6.458333333333334,7.222219999999999,Quartzo,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1327,6.625548997198881,5.0,3.583333333333333,8.495798319327731,10.00002,7.5,6.041666666666666,6.777770000000001,Ágata,0.0,2.0,2022,,Fase 4 (9º ano)
ALUNO-1329,6.085650148148147,5.0,2.0,8.074074074074073,8.500020000000001,7.5,6.041666666666667,6.833333333333333,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-1330,5.885500876499922,5.0,3.777777777777778,6.837234104721832,8.33334,6.25,6.875,5.5833225,Quartzo,0.0,4.0,2022,,Fase 6 (2º EM)
ALUNO-1331,7.410319793650795,5.0,8.083333333333334,8.134920634920636,10.00002,4.375,5.625,8.333335,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-1333,8.180094592592592,10.0,6.5,9.62962962962963,9.000020000000001,7.5,6.041666666666667,8.5,Topázio,1.0,1.0,2022,,Fase 1 (4º ano)
ALUNO-1334,8.970836666666667,10.0,9.333333333333334,10.0,9.50002,7.5,6.041666666666667,9.000006666666668,Topázio,1.0,1.0,2022,,Fase 1 (4º ano)
ALUNO-1335,6.742777235591996,5.0,6.166666666666666,7.672212844626638,9.000020000000001,5.625,6.458333333333334,6.833329999999999,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1337,6.150757242424243,5.0,6.5,5.212121212121213,9.16668,7.5,6.25,5.083325,Ágata,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-1338,7.075193052489235,5.0,5.166666666666667,8.480125262446176,9.50002,7.5,6.458333333333332,7.499996666666666,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-1340,5.030804404761904,2.5,0.0,5.77380952380952,9.58335,7.5,7.34375,5.9166625,Quartzo,0.0,3.0,2022,,Fase 8 (Universitários)
ALUNO-1342,8.150001333333332,10.0,7.75,9.666666666666666,7.916679999999999,7.5,6.25,7.5,Topázio,0.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-1343,5.674643736192333,5.0,2.0,6.470435347628331,7.416679999999999,6.25,6.25,7.444443333333333,Quartzo,0.0,2.0,2022,,Fase 4 (9º ano)
ALUNO-1346,8.135537771280053,5.0,9.0,9.03183885640026,9.000020000000001,7.5,5.625,9.08334,Topázio,1.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-1348,6.749980560606062,5.0,5.900000000000001,9.178030303030305,8.33334,5.625,6.71875,5.8333275,Ágata,0.0,4.0,2022,,Fase 5 (1º EM)
ALUNO-1349,6.399688274327123,5.0,4.5,7.540113871635611,7.91667,7.5,7.5,5.9999925,Ágata,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-2,7.102380952380954,9.0,8.333333333333334,10.0,10.0,3.2142857142857144,4.0,7.976190476190477,Ametista,1.0,7.0,2023,1.0,Não
ALUNO-3,4.10195818815331,9.0,5.828048780487805,2.8571428571428568,4.357142857142857,0.0,4.0,3.142857142857143,Quartzo,0.0,7.0,2023,1.0,Não
ALUNO-4,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-5,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-9,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,9.0,2023,-1.0,Sim
ALUNO-10,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-11,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-12,4.699048780487805,10.0,5.828048780487805,2.0,3.5,4.5,4.0,3.8,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-17,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-18,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-21,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-24,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-25,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-26,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-28,4.699048780487805,10.0,5.828048780487805,2.0,3.5,4.5,4.0,3.8,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-29,5.299048780487805,10.0,5.828048780487805,4.0,5.5,4.5,4.0,4.6,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-32,2.87,9.0,0.0,2.8571428571428568,2.7,0.0,4.0,1.1428571428571428,Quartzo,0.0,7.0,2023,1.0,Não
ALUNO-33,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-34,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-35,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-37,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-39,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-40,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-41,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-42,4.699048780487805,10.0,5.828048780487805,2.0,3.5,4.5,4.0,3.8,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-43,5.299048780487805,10.0,5.828048780487805,4.0,5.5,4.5,4.0,4.6,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-45,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-46,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-47,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-48,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-50,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-51,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-53,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-54,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,9.0,2023,-1.0,Sim
ALUNO-55,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-56,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-57,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-58,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-59,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-61,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-62,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,9.0,2023,-1.0,Sim
ALUNO-63,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-64,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-65,5.299048780487805,10.0,5.828048780487805,4.0,5.5,4.5,4.0,4.6,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-66,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-67,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-69,4.800104529616725,9.0,4.352380952380953,7.317073170731707,7.052380952380953,0.0,4.0,4.667781649245065,Quartzo,0.0,7.0,2023,1.0,Não
ALUNO-70,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-72,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-77,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-79,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-80,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-81,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,9.0,2023,-1.0,Sim
ALUNO-82,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-83,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-84,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,9.0,2023,-1.0,Sim
ALUNO-85,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-87,4.699048780487805,10.0,5.828048780487805,2.0,3.5,4.5,4.0,3.8,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-90,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-91,6.300000000000001,8.0,6.1,7.142857142857143,8.8,4.5,4.0,6.297142857142857,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-92,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-93,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-95,6.42869011213048,8.0,6.05,9.724770642201836,8.75,3.7777777777777777,4.0,7.06546381243629,Ágata,1.0,6.0,2023,2.0,Não
ALUNO-96,5.899048780487806,10.0,5.828048780487805,6.0,7.5,4.5,4.0,5.4,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-97,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-99,5.299048780487805,10.0,5.828048780487805,4.0,5.5,4.5,4.0,4.6,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-100,4.89975,8.0,4.8075,8.482142857142858,7.5075,0.0,4.0,5.315857142857143,Quartzo,0.0,6.0,2023,2.0,Não
ALUNO-101,6.897494273934953,9.0,7.297297297297297,8.559322033898306,9.997297297297298,4.0,4.0,7.142647732478242,Ametista,1.0,7.0,2023,1.0,Não
ALUNO-103,6.66025,8.0,6.467499999999999,8.928571428571429,9.1675,4.5,4.0,7.158428571428571,Ágata,1.0,6.0,2023,2.0,Não
ALUNO-104,7.193,8.0,8.2775,9.553571428571429,10.0,4.5,4.0,8.132428571428571,Ametista,1.0,6.0,2023,2.0,Não
ALUNO-105,6.86,8.0,7.175,8.839285714285714,9.875,4.5,4.0,7.405714285714286,Ágata,1.0,6.0,2023,2.0,Não
ALUNO-106,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-107,5.731558154235145,8.0,4.025,7.610619469026548,6.7250000000000005,4.571428571428571,4.0,5.568533501896335,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-108,7.333318063826539,9.0,7.159459459459459,9.491525423728811,9.859459459459458,5.333333333333333,4.0,7.727060619941976,Ametista,1.0,7.0,2023,1.0,Não
ALUNO-109,2.625555555555556,9.0,0.0,1.1111111111111112,2.7,0.0,4.0,0.4444444444444445,Quartzo,0.0,7.0,2023,1.0,Não
ALUNO-110,4.644166666666667,7.0,1.625,6.333333333333333,4.325,4.5,4.0,4.183333333333334,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-111,5.899048780487806,10.0,5.828048780487805,6.0,7.5,4.5,4.0,5.4,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-116,3.796868852459016,8.0,1.25,3.770491803278688,3.95,2.4,4.0,2.488196721311476,Quartzo,0.0,6.0,2023,2.0,Não
ALUNO-120,7.209651855245077,9.0,7.075675675675676,9.40677966101695,9.775675675675677,5.0,4.0,7.592982134677051,Ametista,1.0,7.0,2023,1.0,Não
ALUNO-121,6.672047297297298,8.0,5.3825,7.837837837837838,8.0825,6.5,4.0,6.588135135135135,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-122,2.5917391304347825,9.0,0.0,0.8695652173913043,2.7,0.0,4.0,0.3478260869565217,Quartzo,0.0,7.0,2023,1.0,Não
ALUNO-123,6.165013513513514,8.0,6.605,7.477477477477477,9.305,3.333333333333333,4.0,6.299657657657658,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-125,6.663013923013923,9.0,6.283783783783784,7.818181818181818,8.983783783783785,4.666666666666667,4.0,6.574119574119575,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-126,5.299048780487805,10.0,5.828048780487805,4.0,5.5,4.5,4.0,4.6,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-128,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-130,4.099048780487805,10.0,5.828048780487805,0.0,1.5,4.5,4.0,3.0,Quartzo,0.0,8.0,2023,0.0,Sim
ALUNO-133,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-134,7.114189448441248,7.0,7.305,9.856115107913668,10.0,5.666666666666667,4.0,7.997779376498801,Ametista,1.0,5.0,2023,3.0,Não
ALUNO-136,6.22925,7.0,5.1975,9.285714285714286,7.8975,5.0,4.0,6.793285714285715,Ágata,0.0,5.0,2023,3.0,Não
ALUNO-140,6.2340487804878055,10.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-141,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-142,6.457583333333334,7.0,6.4975,8.75,9.1975,4.666666666666667,4.0,7.032333333333334,Ágata,1.0,5.0,2023,3.0,Não
ALUNO-143,3.0162439024390246,7.0,5.828048780487805,0.0,1.5,0.0,4.0,2.0,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-146,6.499048780487806,10.0,5.828048780487805,8.0,9.5,4.5,4.0,6.2,Ágata,0.0,8.0,2023,0.0,Sim
ALUNO-147,6.510900000000001,7.0,7.3625,8.56,10.0,4.0,4.0,7.1690000000000005,Ágata,1.0,5.0,2023,3.0,Não
ALUNO-148,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-149,7.047265027322405,7.0,7.532500000000001,9.672131147540984,10.0,5.333333333333333,4.0,7.94851912568306,Ametista,1.0,5.0,2023,3.0,Não
ALUNO-150,6.337139751552796,8.0,4.965,9.391304347826088,7.665,4.857142857142857,4.0,6.713950310559007,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-151,7.264994100294984,8.0,8.135,8.938053097345133,10.0,5.333333333333333,4.0,7.89588790560472,Ametista,1.0,5.0,2023,2.0,Não
ALUNO-153,3.0162439024390246,7.0,5.828048780487805,0.0,1.5,0.0,4.0,2.0,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-154,5.890429660429662,7.0,3.994594594594595,8.205128205128204,6.694594594594595,5.666666666666667,4.0,6.013222453222454,Ágata,0.0,5.0,2023,3.0,Não
ALUNO-155,6.350658878504674,7.0,5.705,9.065420560747665,8.405000000000001,5.0,4.0,6.908168224299065,Ágata,0.0,5.0,2023,3.0,Não
ALUNO-156,7.637333333333334,8.0,8.82,10.0,10.0,5.666666666666667,4.0,8.661333333333333,Ametista,1.0,6.0,2023,2.0,Não
ALUNO-158,6.207833333333333,8.0,4.215,8.571428571428571,6.915,5.666666666666667,4.0,6.2479047619047625,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-159,7.071911880409127,6.0,5.890243902439025,9.67741935483871,8.590243902439024,8.0,4.0,7.827065302911095,Ametista,1.0,4.0,2023,4.0,Não
ALUNO-161,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-162,5.386193181818182,8.0,5.08125,6.727272727272728,7.78125,2.5,4.0,5.223409090909092,Quartzo,0.0,6.0,2023,2.0,Não
ALUNO-163,4.582675287356322,7.0,3.5775,5.948275862068966,6.2775,2.333333333333333,4.0,4.276977011494253,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-165,7.134710633946831,8.0,6.255,9.570552147239264,8.955,5.666666666666667,5.75,7.463554192229039,Ametista,1.0,5.0,2023,2.0,Não
ALUNO-166,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0.0,7.0,2023,1.0,Não
ALUNO-167,5.353514550264551,8.0,4.7775,6.481481481481481,7.4775,2.857142857142857,4.0,5.075021164021164,Quartzo,0.0,6.0,2023,2.0,Não
ALUNO-168,5.300708737864078,8.0,6.07,8.640776699029125,8.77,0.0,4.0,5.884310679611651,Quartzo,0.0,6.0,2023,2.0,Não
ALUNO-169,7.105500000000001,8.0,7.902500000000001,9.464285714285714,10.0,4.5,4.0,7.946714285714286,Ametista,1.0,6.0,2023,2.0,Não
ALUNO-171,4.845909285408643,7.0,2.821052631578948,8.211382113821138,5.521052631578947,3.0,4.0,5.012973898160034,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-172,7.042790482790483,7.0,7.505405405405405,9.05982905982906,10.0,5.666666666666667,4.0,7.75942711942712,Ametista,1.0,5.0,2023,3.0,Não
ALUNO-176,6.239798149705636,6.0,4.968292682926829,6.637931034482759,7.668292682926829,7.5,4.0,6.142489486963836,Ágata,0.0,4.0,2023,4.0,Não
ALUNO-178,6.989254716981133,8.0,7.342499999999999,9.433962264150944,10.0,4.5,4.0,7.710584905660378,Ametista,1.0,6.0,2023,2.0,Não
ALUNO-180,6.4815000000000005,8.0,5.955,8.75,8.655000000000001,4.5,4.0,6.882,Ágata,0.0,6.0,2023,2.0,Não
ALUNO-181,5.474360062893082,7.0,4.4225,6.792452830188679,7.1225000000000005,4.333333333333333,4.0,5.352647798742138,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-182,6.391963615023475,7.0,5.6175,8.309859154929578,8.317499999999999,5.666666666666667,4.0,6.7042769953051655,Ágata,0.0,5.0,2023,3.0,Não
ALUNO-184,2.87,7.0,0.0,0.0,2.7,4.5,0.0,1.0,Quartzo,0.0,2.0,2023,3.0,Não
ALUNO-185,5.954780405405406,6.0,5.851351351351352,8.28125,8.551351351351352,4.5,4.0,6.553040540540541,Ágata,0.0,3.0,2023,4.0,Não
ALUNO-186,7.75127049180328,8.0,7.6375,9.098360655737704,10.0,7.5,4.0,8.194344262295083,Ametista,1.0,4.0,2023,2.0,Não
ALUNO-187,4.163410256410256,7.0,2.79,8.974358974358974,5.49,0.0,4.0,4.70574358974359,Quartzo,0.0,3.0,2023,3.0,Não
ALUNO-188,6.998750000000001,8.0,7.61875,9.107142857142858,10.0,4.5,4.0,7.690357142857144,Ametista,1.0,3.0,2023,2.0,Não
ALUNO-191,6.454710144927535,5.0,7.625,9.021739130434783,10.0,4.5,4.666666666666667,7.658695652173914,Ágata,1.0,2.0,2023,5.0,Não
ALUNO-192,5.219955479452056,6.0,3.7825,7.465753424657534,6.4825,4.5,4.0,5.399301369863014,Quartzo,0.0,3.0,2023,4.0,Não
ALUNO-193,6.325224137931035,7.0,4.545,7.655172413793103,7.245,7.0,4.0,6.280068965517241,Ágata,0.0,4.0,2023,3.0,Não
ALUNO-196,3.1300000000000003,6.0,0.8333333333333334,1.5,3.5333333333333337,4.5,0.0,1.9333333333333336,Quartzo,0.0,2.0,2023,4.0,Não
ALUNO-199,7.4991095890410975,8.0,6.15,9.315068493150685,8.850000000000001,8.0,4.0,7.786027397260275,Ametista,1.0,4.0,2023,2.0,Não
ALUNO-201,6.968859589041097,7.0,5.4825,9.315068493150685,8.182500000000001,7.5,4.0,7.419027397260274,Ametista,1.0,4.0,2023,3.0,Não
ALUNO-202,7.492245901639345,8.0,6.19,9.18032786885246,8.89,8.0,4.0,7.748131147540983,Ametista,1.0,4.0,2023,2.0,Não
ALUNO-204,6.498571428571429,6.0,5.25,8.061224489795919,7.95,7.5,3.75,6.824489795918368,Ágata,0.0,4.0,2023,4.0,Não
ALUNO-205,5.3256578947368425,7.0,3.475,7.236842105263158,6.175000000000001,4.5,4.0,5.284736842105264,Quartzo,0.0,3.0,2023,3.0,Não
ALUNO-206,6.136941860465116,6.0,5.665,9.767441860465116,8.365,4.5,4.0,7.172976744186046,Ágata,1.0,2.0,2023,4.0,Não
ALUNO-207,1.95,5.0,0.0,2.0,2.7,0.0,4.0,0.8,Quartzo,0.0,3.0,2023,5.0,Não
ALUNO-209,3.4463395225464195,6.0,2.2153846153846155,4.655172413793103,4.915384615384616,1.0,4.0,2.948222811671088,Quartzo,0.0,3.0,2023,4.0,Não
ALUNO-210,3.1891246684350136,6.0,1.4384615384615385,4.482758620689655,4.138461538461539,1.0,4.0,2.5684880636604777,Quartzo,0.0,3.0,2023,4.0,Não
ALUNO-211,7.06319298245614,7.0,7.729999999999999,9.12280701754386,10.0,4.0,8.0,7.541122807017544,Ametista,1.0,3.0,2023,3.0,Não
ALUNO-213,6.047764525993885,7.0,5.49,7.981651376146789,8.190000000000001,4.666666666666667,4.0,6.321993883792049,Ágata,0.0,5.0,2023,3.0,Não
ALUNO-215,2.87,7.0,0.0,0.0,2.7,4.5,0.0,1.0,Quartzo,0.0,2.0,2023,3.0,Não
ALUNO-217,4.593759057971014,6.0,2.30625,5.942028985507246,5.00625,4.5,4.0,4.299311594202898,Quartzo,0.0,3.0,2023,4.0,Não
ALUNO-218,5.067722222222223,7.0,5.585,9.444444444444445,8.285,0.0,4.0,6.0117777777777786,Quartzo,0.0,5.0,2023,3.0,Não
ALUNO-219,6.650201492537313,7.0,6.635,8.283582089552239,9.335,5.5,4.0,7.067432835820895,Ágata,1.0,4.0,2023,3.0,Não
ALUNO-221,5.484577235772358,6.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Quartzo,0.0,4.0,2023,4.0,Não
ALUNO-222,6.433485294117648,7.0,6.0175,9.915966386554622,8.717500000000001,4.5,4.0,7.273386554621849,Ágata,1.0,3.0,2023,3.0,Não
