NOME,Ano,FASE,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,PEDRA,PONTO_VIRADA,NIVEL_IDEAL,DEFASAGEM,ANO
317,2024.0,4.0,7.1768888888888895,6.0,6.86,9.206349206349206,9.56,6.0,8.0,7.626539682539683,Ametista,1,Não,4.0,2024
320,2024.0,3.0,7.722,6.0,6.573333333333333,10.0,9.273333333333333,8.0,8.0,8.229333333333333,Ametista,1,Não,4.0,2024
321,2024.0,5.0,6.345220588235295,7.0,2.6625,9.117647058823529,5.362500000000001,7.5,8.0,5.712058823529412,Ágata,0,Não,3.0,2024
322,2024.0,4.0,6.863196721311476,6.0,4.95,9.344262295081968,7.65,7.5,8.0,6.717704918032788,Ágata,0,Não,4.0,2024
324,2024.0,5.0,6.698407258064516,7.0,5.13125,8.064516129032258,7.83125,6.0,8.0,6.478306451612903,Ágata,0,Não,3.0,2024
325,2024.0,3.0,6.5083429991715,5.0,5.047058823529412,7.887323943661971,7.747058823529412,7.0,8.0,6.573753106876554,Ágata,0,Não,5.0,2024
326,2024.0,3.0,5.917352941176471,5.0,2.7411764705882353,8.75,5.4411764705882355,7.5,8.0,5.596470588235294,Ágata,0,Não,5.0,2024
327,2024.0,4.0,7.060588235294118,6.0,4.711764705882352,9.264705882352942,7.411764705882352,8.0,8.0,7.190588235294118,Ametista,1,Não,4.0,2024
330,2024.0,5.0,6.8232608695652175,7.0,4.25,9.130434782608695,6.95,7.5,8.0,6.352173913043479,Ágata,0,Não,3.0,2024
331,2024.0,3.0,3.94,5.0,0.0,0.5,2.7,7.5,8.0,1.2,Quartzo,0,Não,5.0,2024
337,2024.0,5.0,7.204615384615384,7.0,5.766666666666667,8.461538461538462,8.466666666666667,7.0,8.0,7.091282051282052,Ametista,1,Não,3.0,2024
338,2024.0,3.0,7.26,6.0,5.033333333333333,10.0,7.733333333333333,8.0,8.0,7.613333333333333,Ametista,1,Não,4.0,2024
339,2024.0,4.0,7.8514285714285705,7.0,7.607142857142857,9.5,10.0,7.5,8.0,7.842857142857143,Ametista,1,Não,3.0,2024
340,2024.0,4.0,6.511904761904763,6.0,4.328571428571428,8.166666666666666,7.0285714285714285,7.5,8.0,5.998095238095238,Ágata,0,Não,4.0,2024
341,2024.0,4.0,6.535357142857142,6.0,3.8428571428571425,9.375,6.542857142857143,7.5,8.0,6.287142857142857,Ágata,0,Não,4.0,2024
343,2024.0,3.0,7.309402121504339,7.0,5.541176470588235,9.836065573770492,8.241176470588236,7.5,8.0,7.150896817743491,Ametista,1,Não,3.0,2024
344,2024.0,4.0,7.445,7.0,6.1499999999999995,9.5,8.85,7.5,8.0,7.26,Ametista,1,Não,3.0,2024
346,2024.0,5.0,7.586696428571429,7.0,5.528571428571429,9.84375,8.22857142857143,8.0,8.0,7.748928571428571,Ametista,1,Não,3.0,2024
348,2024.0,4.0,6.175416666666667,6.0,5.317708333333333,5.0,6.5,7.5,8.0,5.0,Ágata,0,Não,4.0,2024
352,2024.0,6.0,7.893636363636364,8.0,7.0,9.454545454545455,9.7,7.5,8.0,7.581818181818182,Ametista,1,Não,2.0,2024
357,2024.0,7.0,7.003154761904762,9.0,5.317708333333333,8.958333333333334,7.985714285714286,7.5,8.0,5.0,Ametista,0,Não,1.0,2024
358,2024.0,3.0,8.46351012536162,8.0,8.147058823529411,9.672131147540984,10.0,8.0,8.0,8.727675988428159,Topázio,1,Não,2.0,2024
359,2024.0,2.0,7.086666666666667,7.0,4.916666666666667,9.583333333333334,7.616666666666667,7.5,8.0,6.800000000000001,Ametista,0,Não,3.0,2024
360,2024.0,2.0,6.3325,6.0,4.083333333333333,8.125,6.783333333333333,7.5,7.0,5.883333333333333,Ágata,0,Não,4.0,2024
363,2024.0,3.0,7.1264102564102565,7.0,5.676923076923076,8.095238095238095,8.376923076923077,7.0,8.0,6.9088644688644685,Ametista,0,Não,3.0,2024
365,2024.0,3.0,7.180476190476191,6.0,5.857142857142857,9.523809523809524,8.557142857142857,7.0,8.0,7.552380952380953,Ametista,1,Não,4.0,2024
367,2024.0,3.0,8.395458333333334,8.0,7.6866666666666665,9.84375,10.0,8.0,8.0,8.612166666666667,Topázio,1,Não,2.0,2024
370,2024.0,3.0,6.071764705882353,6.0,2.605882352941176,8.571428571428571,5.305882352941176,7.0,8.0,5.870924369747899,Ágata,0,Não,4.0,2024
373,2024.0,3.0,5.846904532304725,8.0,4.547058823529412,7.3770491803278695,7.247058823529412,3.0,8.0,5.369643201542912,Ágata,0,Não,2.0,2024
374,2024.0,4.0,8.046825396825398,7.0,7.285714285714286,9.365079365079366,9.985714285714286,8.0,8.0,8.260317460317461,Ametista,1,Não,3.0,2024
376,2024.0,3.0,7.268461538461539,9.0,3.0615384615384613,10.0,5.7615384615384615,8.0,8.0,6.8246153846153845,Ametista,0,Não,1.0,2024
378,2024.0,3.0,8.018,8.0,6.2266666666666675,10.0,8.926666666666668,8.0,8.0,8.090666666666667,Ametista,1,Não,2.0,2024
379,2024.0,3.0,7.592136752136752,8.0,7.738461538461538,6.031746031746032,10.0,7.5,8.0,6.508083028083028,Ametista,0,Não,2.0,2024
381,2024.0,3.0,8.042000000000002,8.0,6.306666666666667,10.0,9.006666666666668,8.0,8.0,8.122666666666667,Ametista,1,Não,2.0,2024
382,2024.0,3.0,7.721745419479267,7.0,6.0588235294117645,9.672131147540984,8.758823529411764,8.0,8.0,7.892381870781099,Ametista,1,Não,3.0,2024
386,2024.0,3.0,8.476470588235294,9.0,7.088235294117647,10.0,9.788235294117648,8.0,8.0,8.435294117647059,Topázio,1,Não,1.0,2024
387,2024.0,3.0,6.98764705882353,6.0,5.0588235294117645,10.0,7.758823529411765,7.5,8.0,7.023529411764706,Ametista,1,Não,4.0,2024
395,2024.0,3.0,5.929032258064517,5.0,3.9,8.064516129032258,6.6,6.0,8.0,5.985806451612904,Ágata,0,Não,5.0,2024
397,2024.0,7.0,7.003154761904762,9.0,5.317708333333333,8.958333333333334,7.985714285714286,7.5,8.0,5.0,Ametista,0,Não,1.0,2024
400,2024.0,5.0,8.568791666666668,8.0,8.553333333333335,9.84375,10.0,8.0,8.0,8.958833333333335,Topázio,1,Não,2.0,2024
403,2024.0,5.0,6.8245689655172415,7.0,5.775,7.586206896551724,8.475000000000001,6.0,8.0,6.54448275862069,Ágata,0,Não,3.0,2024
404,2024.0,3.0,6.302393442622952,7.0,2.6533333333333333,8.688524590163935,5.3533333333333335,7.0,8.0,5.936743169398908,Ágata,0,Não,3.0,2024
405,2024.0,3.0,7.160147058823529,7.0,5.258823529411765,9.375,7.958823529411765,7.5,8.0,6.853529411764706,Ametista,0,Não,3.0,2024
407,2024.0,3.0,6.836666666666667,8.0,4.0,8.333333333333334,6.7,7.5,8.0,5.933333333333334,Ágata,0,Não,2.0,2024
408,2024.0,5.0,8.10225,8.0,6.653333333333333,9.6875,9.353333333333333,8.0,8.0,8.136333333333333,Ametista,1,Não,2.0,2024
410,2024.0,3.0,8.609411764705882,8.0,8.647058823529411,10.0,10.0,8.0,8.0,9.058823529411764,Topázio,1,Não,2.0,2024
412,2024.0,5.0,6.970625,7.0,5.26875,8.0,7.96875,7.5,8.0,6.3075,Ametista,0,Não,3.0,2024
413,2024.0,4.0,6.787647058823529,8.0,4.888235294117647,7.794117647058823,7.588235294117647,6.0,8.0,6.272941176470588,Ágata,0,Não,2.0,2024
414,2024.0,3.0,6.278500948766603,6.0,2.929411764705882,9.354838709677418,5.629411764705882,7.0,8.0,6.3137001897533205,Ágata,0,Não,4.0,2024
420,2024.0,5.0,6.988885869565218,7.0,3.86875,9.130434782608695,6.56875,8.0,8.0,6.799673913043479,Ametista,0,Não,3.0,2024
424,2024.0,5.0,6.713706140350878,7.0,7.45625,7.017543859649122,10.0,4.0,8.0,6.589517543859649,Ágata,0,Não,3.0,2024
426,2024.0,3.0,7.661307189542483,7.0,6.711764705882352,9.84126984126984,9.411764705882351,7.5,8.0,7.621213818860877,Ametista,1,Não,3.0,2024
429,2024.0,5.0,7.8325892857142865,7.0,6.785714285714286,8.90625,9.485714285714286,8.0,8.0,7.876785714285715,Ametista,1,Não,3.0,2024
430,2024.0,3.0,7.5360000000000005,8.0,4.62,10.0,7.32,8.0,8.0,7.448,Ametista,1,Não,2.0,2024
431,2024.0,5.0,4.166,7.0,2.453333333333333,5.0,5.153333333333333,1.0,8.0,3.1813333333333333,Quartzo,0,Não,3.0,2024
432,2024.0,2.0,6.837843137254903,7.0,5.199999999999999,8.627450980392158,7.8999999999999995,7.5,6.0,6.530980392156863,Ágata,0,Não,3.0,2024
433,2024.0,4.0,7.184615384615385,6.0,6.8,8.461538461538462,9.5,6.5,8.0,7.4046153846153855,Ametista,1,Não,4.0,2024
436,2024.0,2.0,7.507065217391304,7.0,6.225,9.782608695652174,8.925,7.5,8.0,7.403043478260869,Ametista,1,Não,3.0,2024
438,2024.0,3.0,7.394052287581699,8.0,5.376470588235295,9.365079365079366,8.076470588235296,7.5,8.0,6.896619981325864,Ametista,0,Não,2.0,2024
439,2024.0,5.0,7.049451754385966,7.0,6.4625,7.719298245614034,9.162500000000001,6.0,8.0,6.872719298245614,Ametista,0,Não,3.0,2024
440,2024.0,3.0,6.86875,6.0,5.31875,8.59375,8.01875,7.5,8.0,6.5649999999999995,Ametista,0,Não,4.0,2024
441,2024.0,7.0,7.003154761904762,9.0,5.317708333333333,8.958333333333334,7.985714285714286,7.5,8.0,5.0,Ametista,0,Não,1.0,2024
442,2024.0,2.0,6.236576086956522,6.0,3.0625,8.91304347826087,5.7625,7.5,8.0,5.790217391304347,Ágata,0,Não,4.0,2024
446,2024.0,4.0,6.930048076923077,6.0,5.523076923076923,8.59375,8.223076923076924,7.5,8.0,6.6467307692307696,Ametista,0,Não,4.0,2024
447,2024.0,2.0,7.180683229813664,7.0,5.542857142857143,8.91304347826087,8.242857142857144,7.5,8.0,6.782360248447205,Ametista,0,Não,3.0,2024
450,2024.0,3.0,6.765244407622204,6.0,3.6470588235294117,9.436619718309858,6.347058823529412,8.0,8.0,6.8334714167357085,Ágata,0,Não,4.0,2024
453,2024.0,3.0,5.513918918918919,7.0,1.75,5.135135135135135,4.45,7.5,8.0,3.754054054054054,Ágata,0,Não,3.0,2024
454,2024.0,4.0,7.173777777777779,7.0,5.8533333333333335,8.055555555555555,8.553333333333335,7.0,8.0,6.963555555555557,Ametista,0,Não,3.0,2024
459,2024.0,6.0,7.575208333333333,8.0,6.30625,8.666666666666668,9.006250000000001,7.5,8.0,6.989166666666668,Ametista,0,Não,2.0,2024
461,2024.0,3.0,6.152,7.0,2.4066666666666667,8.285714285714286,5.106666666666667,7.5,8.0,5.276952380952382,Ágata,0,Não,3.0,2024
463,2024.0,4.0,7.087777777777778,8.0,5.6000000000000005,8.412698412698413,8.3,6.0,8.0,6.805079365079366,Ametista,0,Não,2.0,2024
465,2024.0,3.0,7.91764705882353,7.0,7.588235294117647,10.0,10.0,7.5,8.0,8.035294117647059,Ametista,1,Não,3.0,2024
468,2024.0,5.0,6.890412757973734,7.0,5.661538461538461,6.585365853658537,8.361538461538462,7.5,8.0,5.898761726078799,Ametista,0,Não,3.0,2024
470,2024.0,3.0,7.1911764705882355,7.0,5.070588235294117,10.0,7.770588235294118,7.5,8.0,7.028235294117647,Ametista,1,Não,3.0,2024
471,2024.0,3.0,7.117058823529412,7.0,4.823529411764706,10.0,7.523529411764706,7.5,8.0,6.929411764705883,Ametista,0,Não,3.0,2024
473,2024.0,3.0,7.239999999999998,8.0,4.566666666666666,10.0,7.266666666666667,7.5,8.0,6.826666666666666,Ametista,0,Não,2.0,2024
474,2024.0,3.0,6.4821848739495795,6.0,3.7857142857142856,9.117647058823529,6.485714285714286,7.5,8.0,6.1613445378151255,Ágata,0,Não,4.0,2024
475,2024.0,3.0,7.660555555555556,6.0,7.3999999999999995,9.86111111111111,10.0,7.5,8.0,7.904444444444445,Ametista,1,Não,4.0,2024
476,2024.0,3.0,7.4135294117647055,5.0,6.211764705882352,10.0,8.911764705882351,8.0,8.0,8.08470588235294,Ametista,1,Não,5.0,2024
477,2024.0,3.0,7.82,6.0,6.9,10.0,9.600000000000001,8.0,8.0,8.36,Ametista,1,Não,4.0,2024
479,2024.0,3.0,7.196000000000001,7.0,4.526666666666667,9.200000000000001,7.2266666666666675,8.0,8.0,7.090666666666667,Ametista,1,Não,3.0,2024
480,2024.0,2.0,5.665454545454546,6.0,1.5,8.181818181818182,4.2,7.5,8.0,4.872727272727273,Ágata,0,Não,4.0,2024
481,2024.0,3.0,6.352666666666668,6.0,4.426666666666667,8.533333333333333,7.126666666666667,6.0,8.0,6.384,Ágata,0,Não,4.0,2024
483,2024.0,3.0,7.173111954459204,8.0,4.870588235294117,8.870967741935484,7.570588235294117,7.5,8.0,6.496622390891841,Ametista,0,Não,2.0,2024
485,2024.0,3.0,7.245555555555555,8.0,4.733333333333333,9.682539682539682,7.433333333333334,7.5,8.0,6.766349206349206,Ametista,0,Não,2.0,2024
486,2024.0,3.0,6.212873674059788,6.0,3.011764705882353,8.852459016393443,5.711764705882353,7.5,8.0,5.745689488910319,Ágata,0,Não,4.0,2024
487,2024.0,3.0,6.118460918614021,5.0,3.211764705882353,9.178082191780822,5.911764705882353,7.5,8.0,5.955938759065271,Ágata,0,Não,5.0,2024
488,2024.0,3.0,5.938727097396336,5.0,2.9941176470588236,8.360655737704919,5.694117647058824,7.5,8.0,5.541909353905497,Ágata,0,Não,5.0,2024
489,2024.0,3.0,7.609411764705882,7.0,6.464705882352941,10.0,9.16470588235294,7.5,8.0,7.5858823529411765,Ametista,1,Não,3.0,2024
493,2024.0,4.0,6.429528535980149,6.0,4.176923076923076,7.903225806451612,6.8769230769230765,7.5,8.0,5.832059553349875,Ágata,0,Não,4.0,2024
494,2024.0,3.0,7.252352941176471,6.0,5.9411764705882355,10.0,8.641176470588235,7.5,8.0,7.376470588235295,Ametista,1,Não,4.0,2024
495,2024.0,3.0,7.644595588235294,6.0,6.388235294117647,9.84375,9.088235294117647,8.0,8.0,8.092794117647058,Ametista,1,Não,4.0,2024
497,2024.0,3.0,4.445,7.0,0.0,1.25,2.7,7.5,8.0,1.5,Quartzo,0,Não,3.0,2024
499,2024.0,5.0,6.812769230769231,7.0,4.24,9.076923076923077,6.94,7.5,8.0,6.326769230769231,Ágata,0,Não,3.0,2024
505,2024.0,3.0,8.083452266152362,7.0,7.935294117647059,8.688524590163935,10.0,8.0,8.0,8.249527483124398,Ametista,1,Não,3.0,2024
508,2024.0,5.0,7.370000000000001,7.0,5.666666666666667,10.0,8.366666666666667,7.5,8.0,7.2666666666666675,Ametista,1,Não,3.0,2024
509,2024.0,3.0,6.399070208728653,6.0,4.376470588235295,7.258064516129032,7.076470588235295,7.5,8.0,5.653814041745731,Ágata,0,Não,4.0,2024
515,2024.0,6.0,8.185846774193548,8.0,7.1625,9.193548387096774,9.8625,8.0,8.0,8.14241935483871,Ametista,1,Não,2.0,2024
517,2024.0,3.0,6.953111111111111,5.0,5.906666666666666,9.365079365079366,8.606666666666666,7.5,8.0,7.108698412698413,Ametista,1,Não,5.0,2024
526,2024.0,7.0,8.297222222222222,9.0,7.875,9.444444444444445,10.0,7.5,8.0,7.927777777777779,Topázio,1,Não,1.0,2024
527,2024.0,4.0,4.484358974358974,6.0,2.0,4.102564102564102,4.7,4.0,8.0,3.241025641025641,Quartzo,0,Não,4.0,2024
536,2024.0,6.0,7.436935483870967,8.0,5.25,8.870967741935484,7.95,7.5,8.0,7.148387096774194,Ametista,1,Não,2.0,2024
537,2024.0,5.0,7.03125,7.0,5.2375,8.5,7.9375,7.5,8.0,6.495000000000001,Ametista,0,Não,3.0,2024
543,2024.0,3.0,6.453749999999999,6.0,3.86875,8.59375,6.56875,7.0,8.0,6.385000000000001,Ágata,0,Não,4.0,2024
544,2024.0,3.0,7.720580177276389,8.0,6.488235294117647,9.315068493150685,9.188235294117646,7.5,8.0,7.321321514907334,Ametista,1,Não,2.0,2024
545,2024.0,3.0,7.848125,6.0,7.066666666666666,9.84375,9.766666666666666,8.0,8.0,8.364166666666666,Ametista,1,Não,4.0,2024
546,2024.0,2.0,7.883809523809523,7.0,8.133333333333333,8.979591836734693,10.0,7.5,8.0,7.845170068027211,Ametista,1,Não,3.0,2024
549,2024.0,5.0,4.363333333333333,7.0,0.0,0.6666666666666666,2.7,7.5,8.0,1.2666666666666666,Quartzo,0,Não,3.0,2024
560,2024.0,3.0,6.554313725490196,6.0,3.8588235294117643,9.333333333333334,6.5588235294117645,7.0,8.0,6.67686274509804,Ágata,0,Não,4.0,2024
561,2024.0,4.0,8.502,9.0,7.173333333333333,10.0,9.873333333333333,8.0,8.0,8.469333333333333,Topázio,1,Não,1.0,2024
562,2024.0,5.0,7.705604838709678,7.0,6.8875,8.709677419354838,9.5875,7.5,8.0,7.738870967741936,Ametista,1,Não,3.0,2024
564,2024.0,5.0,7.6769354838709685,7.0,7.15,8.870967741935484,9.850000000000001,7.0,8.0,7.808387096774195,Ametista,1,Não,3.0,2024
566,2024.0,5.0,7.8462499999999995,7.0,8.00625,8.75,10.0,7.0,8.0,8.102500000000001,Ametista,1,Não,3.0,2024
569,2024.0,5.0,7.716935483870968,7.0,6.85,8.870967741935484,9.55,7.5,8.0,7.788387096774194,Ametista,1,Não,3.0,2024
571,2024.0,5.0,6.525396825396825,7.0,4.614285714285714,7.936507936507936,7.314285714285714,6.0,8.0,6.22031746031746,Ágata,0,Não,3.0,2024
572,2024.0,4.0,6.138125,6.0,1.3666666666666667,9.84375,4.066666666666666,8.0,8.0,6.0841666666666665,Ágata,0,Não,4.0,2024
573,2024.0,3.0,6.557111111111111,5.0,4.586666666666667,9.365079365079366,7.286666666666667,7.5,8.0,6.580698412698413,Ágata,0,Não,5.0,2024
576,2024.0,3.0,7.06721623860812,6.0,6.047058823529412,8.450704225352112,8.74705882352941,7.5,8.0,6.79910521955261,Ametista,0,Não,4.0,2024
582,2024.0,8.0,7.130758928571429,10.0,5.317708333333333,8.958333333333334,7.985714285714286,7.5,8.0,5.0,Ametista,0,Sim,0.0,2024
583,2024.0,8.0,7.130758928571429,10.0,5.317708333333333,8.958333333333334,7.985714285714286,7.5,8.0,5.0,Ametista,0,Sim,0.0,2024
584,2024.0,7.0,7.003154761904762,9.0,5.317708333333333,8.958333333333334,7.985714285714286,7.5,8.0,5.0,Ametista,0,Não,1.0,2024
586,2024.0,4.0,7.131507936507937,7.0,4.964285714285714,8.730158730158731,7.664285714285715,7.5,8.0,6.977777777777778,Ametista,0,Não,3.0,2024
596,2024.0,2.0,6.9675,7.0,4.325,10.0,7.025,7.5,8.0,6.73,Ametista,0,Não,3.0,2024
597,2024.0,1.0,5.761279069767442,6.0,3.9166666666666665,5.116279069767442,6.616666666666667,7.5,6.0,4.613178294573643,Ágata,0,Não,4.0,2024
598,2024.0,2.0,6.9298913043478265,6.0,5.475,8.695652173913043,8.175,7.5,8.0,6.668260869565217,Ametista,0,Não,4.0,2024
599,2024.0,2.0,6.8514627659574465,7.0,4.0375,9.787234042553191,6.7375,7.5,8.0,6.529893617021276,Ágata,0,Não,3.0,2024
600,2024.0,3.0,6.1841555977229605,7.0,2.023529411764706,9.193548387096774,4.723529411764706,7.0,8.0,5.886831119544593,Ágata,0,Não,3.0,2024
601,2024.0,2.0,6.247884615384615,7.0,3.875,6.538461538461538,6.575,7.5,7.0,5.165384615384616,Ágata,0,Não,3.0,2024
603,2024.0,2.0,6.030833333333333,4.0,3.3000000000000003,9.791666666666666,6.0,7.5,8.0,6.236666666666666,Ágata,0,Não,6.0,2024
609,2024.0,2.0,6.795098039215686,6.0,4.6,9.607843137254902,7.3,7.5,8.0,6.683137254901961,Ágata,0,Não,4.0,2024
610,2024.0,2.0,6.002083333333333,5.0,2.5375,9.791666666666666,5.237500000000001,7.5,8.0,5.931666666666667,Ágata,0,Não,5.0,2024
613,2024.0,2.0,6.975480769230769,6.0,5.2875,9.423076923076923,7.9875,7.5,8.0,6.884230769230769,Ametista,0,Não,4.0,2024
614,2024.0,2.0,7.3885000000000005,7.0,6.475,8.4,9.175,7.5,8.0,6.95,Ametista,0,Não,3.0,2024
615,2024.0,3.0,6.5483934426229515,7.0,3.54,8.688524590163935,6.24,7.5,8.0,5.8914098360655744,Ágata,0,Não,3.0,2024
617,2024.0,1.0,7.1866666666666665,8.0,5.166666666666667,8.333333333333334,7.866666666666667,7.5,8.0,6.4,Ametista,0,Não,2.0,2024
619,2024.0,2.0,7.430833333333333,7.0,5.966666666666666,9.791666666666666,8.666666666666666,7.5,8.0,7.303333333333333,Ametista,1,Não,3.0,2024
620,2024.0,4.0,8.076923076923077,8.0,6.566666666666666,9.692307692307692,9.266666666666666,8.0,8.0,8.103589743589744,Ametista,1,Não,2.0,2024
621,2024.0,3.0,4.348947368421053,6.0,1.0,3.4210526315789473,3.7,5.0,8.0,2.768421052631579,Quartzo,0,Não,4.0,2024
622,2024.0,4.0,6.021434426229509,8.0,2.7583333333333333,6.885245901639344,5.458333333333334,6.0,8.0,5.057431693989071,Ágata,0,Não,2.0,2024
623,2024.0,1.0,7.671299019607844,7.0,6.7625,9.80392156862745,9.4625,7.5,8.0,7.626568627450981,Ametista,1,Não,3.0,2024
625,2024.0,2.0,6.198571428571428,7.0,3.0,7.346938775510204,5.7,7.5,8.0,5.138775510204082,Ágata,0,Não,3.0,2024
626,2024.0,3.0,6.875113122171945,8.0,3.8529411764705883,8.923076923076923,6.552941176470588,7.5,8.0,6.110407239819005,Ametista,0,Não,2.0,2024
628,2024.0,3.0,6.890138888888889,7.0,4.4375,9.206349206349206,7.1375,7.5,8.0,6.457539682539682,Ametista,0,Não,3.0,2024
631,2024.0,2.0,7.073,9.0,3.716666666666667,9.200000000000001,6.416666666666667,7.5,8.0,6.166666666666668,Ametista,0,Não,1.0,2024
633,2024.0,2.0,7.9065,8.0,6.975,9.6,9.675,7.5,8.0,7.63,Ametista,1,Não,2.0,2024
635,2024.0,1.0,5.718273809523809,8.0,5.317708333333333,1.4285714285714284,2.9285714285714284,7.5,8.0,3.571428571428571,Ágata,0,Não,2.0,2024
637,2024.0,1.0,7.541607142857142,8.0,5.7625,9.591836734693878,8.4625,7.5,8.0,7.141734693877551,Ametista,1,Não,2.0,2024
639,2024.0,2.0,6.418097826086957,7.0,3.8125,7.173913043478261,6.5125,7.5,8.0,5.394565217391305,Ágata,0,Não,3.0,2024
640,2024.0,1.0,5.645,7.0,4.0,1.25,6.7,7.5,8.0,3.1,Ágata,0,Não,3.0,2024
641,2024.0,1.0,5.588717948717949,7.0,2.3444444444444446,6.538461538461538,5.044444444444444,7.5,5.0,4.553162393162394,Ágata,0,Não,3.0,2024
644,2024.0,2.0,7.849,9.0,6.21,9.399999999999999,8.91,7.5,8.0,7.244,Ametista,1,Não,1.0,2024
649,2024.0,1.0,4.975416666666666,6.0,5.317708333333333,0.0,1.5,7.5,8.0,3.0,Quartzo,0,Não,4.0,2024
653,2024.0,3.0,8.154542372881355,9.0,6.173333333333333,9.661016949152541,8.873333333333333,8.0,8.0,7.93374011299435,Ametista,1,Não,1.0,2024
654,2024.0,2.0,7.548260869565217,8.0,6.0,9.130434782608695,8.7,7.5,8.0,7.052173913043479,Ametista,1,Não,2.0,2024
655,2024.0,2.0,6.952857142857143,7.0,5.966666666666666,8.16326530612245,8.666666666666666,7.5,5.5,6.651972789115646,Ametista,0,Não,3.0,2024
659,2024.0,3.0,7.85731565865783,7.0,7.482352941176471,9.577464788732394,10.0,7.0,8.0,8.223927091963546,Ametista,1,Não,3.0,2024
660,2024.0,3.0,6.773656597774245,7.0,4.305882352941176,8.513513513513512,7.0058823529411764,7.0,8.0,6.5277583465818765,Ágata,0,Não,3.0,2024
661,2024.0,2.0,7.064583333333333,8.0,4.6625,8.541666666666666,7.3625,7.5,8.0,6.281666666666666,Ametista,0,Não,2.0,2024
664,2024.0,1.0,6.703653846153847,6.0,4.625,9.615384615384615,7.325,7.5,7.0,6.696153846153846,Ágata,0,Não,4.0,2024
665,2024.0,1.0,7.050833333333334,6.0,5.7555555555555555,8.958333333333334,8.455555555555556,7.5,8.0,6.885555555555556,Ametista,0,Não,4.0,2024
668,2024.0,1.0,7.455,7.0,7.375,7.0,10.0,7.5,8.0,6.75,Ametista,0,Não,3.0,2024
670,2024.0,1.0,7.307083333333333,6.0,6.5125,9.166666666666666,9.2125,7.5,8.0,7.2716666666666665,Ametista,1,Não,4.0,2024
671,2024.0,2.0,6.981999999999999,8.0,3.8000000000000003,9.8,6.5,7.5,8.0,6.44,Ametista,0,Não,2.0,2024
672,2024.0,2.0,7.6961956521739125,9.0,5.725,9.347826086956522,8.425,7.5,8.0,7.0291304347826085,Ametista,1,Não,1.0,2024
674,2024.0,3.0,8.40486274509804,9.0,6.911764705882353,9.866666666666667,9.611764705882354,8.0,8.0,8.311372549019609,Topázio,1,Não,1.0,2024
675,2024.0,3.0,7.544470588235294,8.0,5.888235294117647,9.200000000000001,8.588235294117647,7.0,8.0,7.435294117647059,Ametista,1,Não,2.0,2024
677,2024.0,3.0,7.686375,7.0,6.006666666666666,9.53125,8.706666666666667,8.0,8.0,7.815166666666666,Ametista,1,Não,3.0,2024
678,2024.0,1.0,4.27,7.0,0.0,0.0,2.7,7.5,8.0,1.0,Quartzo,0,Não,3.0,2024
679,2024.0,2.0,7.567826086956522,9.0,5.5,8.91304347826087,8.2,7.5,8.0,6.765217391304348,Ametista,0,Não,1.0,2024
680,2024.0,2.0,6.936576086956522,8.0,4.0625,8.91304347826087,6.7625,7.5,8.0,6.190217391304348,Ametista,0,Não,2.0,2024
681,2024.0,2.0,7.261000000000001,8.0,5.55,8.4,8.25,7.5,7.5,6.58,Ametista,0,Não,2.0,2024
682,2024.0,3.0,7.408076923076923,7.0,4.95,9.807692307692307,7.65,8.0,8.0,7.503076923076923,Ametista,1,Não,3.0,2024
684,2024.0,2.0,7.158315217391305,7.0,5.0625,9.782608695652174,7.7625,7.5,8.0,6.9380434782608695,Ametista,0,Não,3.0,2024
686,2024.0,2.0,6.73125,7.0,4.5375,8.571428571428571,7.2375,7.5,7.0,6.243571428571428,Ágata,0,Não,3.0,2024
689,2024.0,2.0,7.042892156862746,7.0,5.975,8.431372549019608,8.675,7.5,6.0,6.762549019607844,Ametista,0,Não,3.0,2024
690,2024.0,3.0,6.1903389830508475,7.0,3.0,7.288135593220338,5.7,7.5,8.0,5.115254237288136,Ágata,0,Não,3.0,2024
692,2024.0,3.0,6.028888888888889,7.0,2.9,6.349206349206349,5.6,7.5,8.0,4.69968253968254,Ágata,0,Não,3.0,2024
695,2024.0,2.0,7.035096153846153,8.0,5.5375,7.884615384615384,8.2375,7.5,6.0,6.368846153846153,Ametista,0,Não,2.0,2024
696,2024.0,2.0,6.828333333333333,8.0,3.9166666666666665,9.166666666666666,6.616666666666667,7.5,7.0,6.233333333333333,Ágata,0,Não,2.0,2024
699,2024.0,2.0,6.945490196078431,8.0,4.833333333333333,8.03921568627451,7.533333333333333,7.5,7.0,6.149019607843138,Ametista,0,Não,2.0,2024
703,2024.0,2.0,6.990212765957447,8.0,3.8333333333333335,9.787234042553191,6.533333333333333,7.5,8.0,6.44822695035461,Ametista,0,Não,2.0,2024
708,2024.0,1.0,8.237549019607844,8.0,8.325,9.80392156862745,10.0,7.5,8.0,8.25156862745098,Topázio,1,Não,2.0,2024
710,2024.0,2.0,7.201521739130435,8.0,5.25,8.26086956521739,7.95,7.5,8.0,6.404347826086957,Ametista,0,Não,2.0,2024
711,2024.0,1.0,6.89875,6.0,4.7625,10.0,7.4625,7.5,8.0,6.905,Ametista,0,Não,4.0,2024
716,2024.0,1.0,6.204615384615385,6.0,3.8333333333333335,8.461538461538462,6.533333333333333,7.5,6.0,5.917948717948718,Ágata,0,Não,4.0,2024
