NOME,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,PEDRA,PONTO_VIRADA,FASE,ANO,DEFASAGEM,NIVEL_IDEAL
ALUNO-1302,3.827,5.0,0.6,3.3,0.0,7.5,7.2,5.3,Quartzo,0.0,1.0,2021,-2.0,Nível 3 (7o e 8o ano)
ALUNO-1307,6.917,10.0,4.8,6.7,7.0,7.5,7.5,7.2,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-1308,4.892,5.0,2.3,3.3,7.1,2.5,7.5,7.8,Quartzo,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-1310,6.625,10.0,3.5,5.3,9.2,7.5,7.5,7.2,Ágata,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-1315,5.075,5.0,4.3,3.8,8.9,4.4,5.0,5.7,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-1319,7.572,10.0,6.3,8.3,6.4,5.0,8.1,8.4,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-1323,7.518,10.0,5.1,8.8,8.0,5.6,7.9,7.9,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-1324,7.186,10.0,3.4,8.8,8.5,7.5,7.5,7.1,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-1326,4.396,5.0,1.3,3.8,9.0,5.6,6.9,3.7,Quartzo,0.0,2.0,2021,-2.0,Nível 4 (9o ano)
ALUNO-1330,7.117,5.0,5.5,8.3,8.8,7.5,7.5,7.3,Ametista,0.0,4.0,2021,-1.0,Nível 5 (1o EM)
ALUNO-1332,8.775,10.0,6.6,10.0,10.0,7.5,7.5,9.8,Topázio,1.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-1334,8.821,10.0,7.4,10.0,8.5,7.5,8.1,9.7,Topázio,1.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-1335,4.831,10.0,3.4,3.8,0.0,7.5,6.7,4.9,Quartzo,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-1338,6.511,10.0,5.2,2.1,7.9,7.5,7.7,8.7,Ágata,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-1343,3.996,5.0,1.3,1.3,10.0,5.6,6.9,3.7,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-1344,5.664,2.5,2.0,5.8,9.5,5.6,8.1,7.6,Ágata,0.0,2.0,2021,-3.0,Nível 5 (1o EM)
ALUNO-1345,6.606,5.0,4.9,6.7,9.0,7.5,7.2,7.1,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-1348,7.422,5.0,6.9,8.6,7.5,6.3,7.5,8.5,Ametista,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-2,7.675509353106849,5.0,8.816666666666666,7.58170509886757,10.00002,7.5,5.625,7.916665,Ametista,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-4,7.117065047619048,5.0,5.083333333333334,8.071428571428571,10.00002,7.5,6.25,8.055553333333334,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-5,7.232336307992202,5.0,7.083333333333334,8.557504873294347,6.41668,7.5,6.458333333333334,7.833336666666667,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-6,7.741668666666667,10.0,5.5,9.333333333333332,9.000020000000001,7.5,6.25,7.5,Ametista,0.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-7,7.406743477025898,5.0,5.583333333333334,9.314954051796157,10.00002,7.5,5.9375,7.91667,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-8,7.289795442501942,5.0,7.144444444444445,8.268065268065268,9.16668,5.0,7.65625,7.6250025,Ametista,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-9,5.665746204655248,10.0,2.133333333333333,6.820377689942907,9.000020000000001,5.0,3.75,5.50001,Quartzo,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-11,8.464686539682539,5.0,9.833333333333332,9.198412698412698,8.000020000000001,7.5,7.083333333333332,9.50001,Topázio,1.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-16,6.995504201058202,5.0,6.333333333333334,9.33862433862434,8.500020000000001,6.875,4.791666666666666,6.722219999999999,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-17,6.723325934837093,5.0,5.5,6.647869674185464,9.50002,7.5,5.9375,7.5,Ágata,0.0,1.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-18,5.845721955648926,5.0,5.222222222222222,6.287640056022409,0.0,8.125,7.8125,7.2499975,Quartzo,0.0,4.0,2022,,Fase 6 (2º EM)
ALUNO-19,7.843149036414566,5.0,7.466666666666667,9.054621848739496,10.00002,7.5,6.666666666666666,8.111113333333334,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-20,8.616243765480895,10.0,8.466666666666667,9.552042160737813,10.00002,7.5,5.625,8.5,Topázio,1.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-21,5.652385860342557,2.5,5.166666666666667,5.649085968379447,7.91667,5.0,7.03125,6.222216666666668,Quartzo,0.0,3.0,2022,,Fase 6 (2º EM)
ALUNO-22,8.098496318150449,10.0,9.25,8.982056590752244,8.000020000000001,7.5,4.6875,7.166665,Topázio,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-23,7.78265826912142,5.0,9.25,7.7986963456071,8.000020000000001,7.5,6.5625,8.333335,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-24,8.26975686419753,10.0,6.75,9.320987654320987,10.00002,6.875,6.458333333333333,8.611119999999998,Topázio,1.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-25,7.95176506926407,10.0,9.1,8.346320346320347,7.50002,7.5,3.125,8.249995,Ametista,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-26,7.738020410934745,5.0,9.166666666666666,8.721340388007054,9.000020000000001,7.5,5.9375,7.083335,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-27,6.350091965367965,5.0,4.583333333333333,6.493506493506493,9.000020000000001,7.5,5.625,7.111109999999999,Ágata,0.0,2.0,2022,,Fase 4 (9º ano)
ALUNO-29,4.935556331573656,2.5,5.777777777777778,4.832296380090497,0.0,7.5,6.71875,5.7083325,Quartzo,0.0,3.0,2022,,Fase 6 (2º EM)
ALUNO-30,8.083535682039548,5.0,9.1,9.005163410197735,10.00002,7.5,5.625,8.250005,Topázio,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-31,7.263157796906798,10.0,7.466666666666667,7.317867317867318,6.91668,7.5,5.3125,6.666665,Ametista,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-32,6.792708666666667,5.0,4.0,8.333333333333334,7.91667,7.5,7.34375,7.75,Ágata,0.0,7.0,2022,,Fase 8 (Universitários)
ALUNO-34,6.666787745731961,5.0,6.111111111111111,7.056167617548691,7.5,7.5,7.5,6.41666,Ágata,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-36,6.854039584291188,5.0,5.877777777777777,8.074712643678161,5.83333,6.25,7.96875,7.7916675,Ágata,0.0,4.0,2022,,Fase 6 (2º EM)
ALUNO-37,7.55554175568551,5.0,7.333333333333333,9.041585445094215,8.500020000000001,7.5,6.25,7.777779999999999,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-38,6.695387571428572,5.0,5.666666666666667,6.721726190476191,9.16668,6.25,7.34375,7.20833,Ágata,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-42,4.279765904761905,10.0,2.5,3.148809523809524,9.000020000000001,7.5,0.0,2.50001,Quartzo,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-45,6.730556,5.0,5.0,9.166666666666666,7.916679999999999,6.25,6.25,6.777773333333332,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-46,7.398436561403509,10.0,5.0,9.082456140350876,8.500020000000001,7.5,6.041666666666667,6.888883333333333,Ametista,0.0,1.0,2022,,Fase 1 (4º ano)
ALUNO-47,7.65278,5.0,7.416666666666666,10.0,8.500020000000001,7.5,6.25,7.222223333333333,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-48,3.914881285714285,5.0,0.0,3.803571428571429,5.41667,6.25,5.625,4.625,Quartzo,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-49,8.339586333333333,5.0,8.166666666666666,10.0,9.50002,7.5,6.5625,9.250005,Topázio,1.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-50,4.966393630641453,10.0,3.055555555555556,4.630580097651709,0.0,7.5,5.625,5.5833325,Quartzo,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-51,6.953190321839081,5.0,5.083333333333334,9.203448275862067,9.000020000000001,7.5,5.625,6.91666,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-56,3.036573379084968,5.0,0.4444444444444445,3.597794117647059,0.0,5.0,3.28125,4.500003333333333,Quartzo,0.0,7.0,2022,,Fase 8 (Universitários)
ALUNO-58,7.305158063492064,5.0,6.888888888888889,7.991071428571429,7.91667,7.5,8.125,7.374995,Ametista,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-60,5.783132947712418,5.0,4.044444444444444,4.129901960784314,8.33334,5.625,7.96875,7.277773333333332,Quartzo,0.0,7.0,2022,,Fase 8 (Universitários)
ALUNO-61,6.410355757575758,5.0,2.5,7.787878787878788,10.00002,7.5,6.25,7.38889,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-63,6.683821329434698,5.0,5.083333333333334,8.544103313840155,9.50002,5.625,5.625,6.91666,Ágata,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-64,4.664931388888889,5.0,2.833333333333333,3.611111111111112,8.75001,7.5,4.84375,3.8333325,Quartzo,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-65,7.987503111111112,5.0,8.166666666666666,9.555555555555555,10.00002,5.625,6.25,8.777783333333334,Ametista,1.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-66,7.171874500000001,10.0,7.777777777777779,5.784722222222221,6.66667,7.5,7.34375,6.5416625,Ametista,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-67,6.770192769423559,5.0,5.583333333333333,7.88220551378446,9.000020000000001,5.0,5.9375,7.916665,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-69,7.598297219273481,5.0,7.883333333333333,7.545642763034067,10.00002,7.5,5.625,8.5,Ametista,1.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-70,8.205557333333335,10.0,6.5,8.833333333333332,10.00002,7.5,6.666666666666666,8.61111,Topázio,1.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-72,7.728843833635814,5.0,8.833333333333332,8.602540834845735,7.50002,8.125,5.625,8.083335,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-73,6.712044773504273,5.0,6.5,6.992521367521367,8.33334,7.5,6.71875,6.2916575,Ágata,0.0,4.0,2022,,Fase 6 (2º EM)
ALUNO-74,6.684722722222222,5.0,6.111111111111112,6.25,7.91667,6.875,7.5,7.4166675,Ágata,0.0,4.0,2022,,Fase 5 (1º EM)
ALUNO-75,9.441521857142858,10.0,8.5,9.660714285714286,10.00002,9.375,9.21875,9.75001,Topázio,1.0,5.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-76,8.306175283950617,10.0,7.166666666666666,9.419753086419751,10.00002,7.5,5.833333333333334,8.27778,Topázio,0.0,1.0,2022,,Fase 1 (4º ano)
ALUNO-77,7.901663220043574,5.0,8.333333333333332,8.237472766884531,10.00002,8.75,5.625,8.25,Ametista,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-78,7.604387307346327,5.0,7.666666666666666,9.480259870064968,6.91668,7.5,6.666666666666666,7.833336666666667,Ametista,0.0,1.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-79,7.110494326118326,10.0,3.666666666666667,7.463924963924963,9.58335,7.5,7.34375,7.20833,Ametista,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-80,6.580093259259259,5.0,4.25,9.296296296296296,6.83334,5.625,6.25,7.5,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-81,7.474202506556246,5.0,6.655555555555555,7.402950310559007,8.33334,8.125,7.5,8.833336666666666,Ametista,1.0,6.0,2022,,Fase 7 (3º EM)
ALUNO-83,7.202977523809524,5.0,6.8,7.819047619047619,7.91667,7.5,6.875,7.750005,Ametista,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-84,7.502401434343434,5.0,6.25,8.838383838383837,9.000020000000001,7.5,6.458333333333334,8.444446666666666,Ametista,1.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-85,7.744553615384616,5.0,7.583333333333333,9.743589743589745,9.50002,5.0,5.625,8.833335,Ametista,1.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-87,6.644810737664296,5.0,6.566666666666667,5.652169521654815,9.16668,5.625,7.96875,7.1250025,Ágata,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-88,8.427269800194932,10.0,6.877777777777777,9.11793372319688,9.58335,5.625,8.90625,9.0833375,Topázio,1.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-90,5.195056982905983,5.0,3.555555555555556,3.004807692307692,5.833320000000001,7.5,6.71875,6.888886666666665,Quartzo,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-91,7.412884468772608,5.0,7.916666666666667,7.918575677196368,8.500020000000001,7.5,6.458333333333334,7.500003333333334,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-92,7.232068817813765,5.0,5.416666666666666,9.26450742240216,9.50002,7.5,5.625,7.66666,Ametista,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-97,7.501754052631579,10.0,7.0,8.467105263157894,7.91667,7.5,7.5,5.58333,Ametista,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-98,7.396527277777778,5.0,7.055555555555556,8.520833333333332,7.91667,7.5,7.8125,7.2916625,Ametista,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-99,7.7833335,5.0,7.25,10.0,8.75001,7.5,7.5,7.2916625,Ametista,0.0,7.0,2022,,Fase 8 (Universitários)
ALUNO-100,6.042318760312152,5.0,1.666666666666666,8.475473801560758,9.000020000000001,5.0,6.25,7.444443333333333,Ágata,0.0,2.0,2022,,Fase 4 (9º ano)
ALUNO-101,7.477568777777778,10.0,6.622222222222223,7.854166666666666,7.08333,6.25,7.65625,7.416665,Ametista,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-102,7.475860455026456,5.0,7.666666666666666,8.941798941798943,7.333340000000001,7.5,6.041666666666667,7.833333333333333,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-103,7.105690655172413,5.0,6.0,8.903448275862068,9.50002,5.625,5.625,7.749995,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-104,8.357710510121457,10.0,7.25,9.392712550607287,10.00002,7.5,5.625,8.58333,Topázio,1.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-107,6.01131119047619,5.0,4.0,4.952380952380953,7.91668,7.5,5.625,8.083335,Ágata,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-108,7.642290505279036,5.0,8.416666666666668,8.565610859728508,9.000020000000001,7.5,5.625,7.666665,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-110,7.426485448585232,10.0,5.5,6.590752242926156,10.00002,8.125,5.625,8.166665,Ametista,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-113,6.40909040909091,10.0,5.166666666666666,6.253787878787879,9.16668,5.625,5.625,5.4166575,Ágata,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-114,7.484211146117041,5.0,8.766666666666666,7.748129063918538,9.50002,7.5,5.3125,7.25,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-116,7.913890666666667,10.0,5.75,9.333333333333332,10.00002,7.5,6.25,7.61111,Ametista,0.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-118,8.334031111111113,5.0,9.416666666666668,8.38888888888889,10.00002,7.5,6.5625,9.33334,Topázio,1.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-119,8.230908478550688,10.0,8.888888888888888,8.635443503864556,9.16668,6.25,7.34375,7.249995,Topázio,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-121,6.244752193362194,5.0,2.5,8.466810966810968,8.000020000000001,7.5,6.458333333333334,6.777773333333332,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-122,8.265278666666667,10.0,8.0,10.0,9.000020000000001,7.5,6.041666666666667,7.055549999999999,Topázio,0.0,1.0,2022,,Fase 1 (4º ano)
ALUNO-123,7.619194363636365,10.0,6.0,6.818181818181817,9.50002,7.5,6.666666666666666,8.444446666666668,Ametista,1.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-124,7.209561440115441,10.0,5.166666666666667,8.033910533910534,9.000020000000001,7.5,5.416666666666667,6.888886666666665,Ametista,0.0,1.0,2022,,Fase 1 (4º ano)
ALUNO-126,7.216575886639676,5.0,7.333333333333333,8.468286099865047,9.000020000000001,7.5,4.0625,7.5,Ametista,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-127,6.865748086580086,5.0,5.5,7.932900432900433,10.00002,7.5,5.625,6.833329999999998,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-128,7.00427655844156,5.0,6.083333333333333,9.45887445887446,9.000020000000001,5.625,5.0,7.166665,Ágata,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-129,7.203235887774063,5.0,8.083333333333332,6.793942772203643,9.000020000000001,5.625,6.875,7.888893333333335,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-130,8.259504831168831,10.0,9.266666666666666,7.489177489177488,9.50002,8.125,5.625,7.91667,Topázio,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-131,7.423958,10.0,6.75,8.75,7.91667,4.375,7.03125,6.95833,Ametista,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-133,7.292060604010025,5.0,7.166666666666666,9.116541353383456,8.000020000000001,6.875,5.3125,7.583335,Ametista,0.0,1.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-134,7.086938830687831,5.0,5.75,9.153439153439152,10.00002,5.625,7.1875,6.624995,Ametista,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-135,5.262717116883117,5.0,2.416666666666667,4.75108225108225,9.000020000000001,5.0,5.625,6.833326666666666,Quartzo,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-138,8.452910432147561,5.0,9.65,9.552042160737813,10.00002,7.5,5.625,9.0,Topázio,1.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-140,6.952048450292399,5.0,7.25,7.218567251461989,9.50002,5.625,5.625,7.416665,Ágata,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-141,7.338636696969697,10.0,5.166666666666667,8.068181818181818,9.58335,7.5,7.5,6.166660000000001,Ametista,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-142,8.083730668737061,5.0,7.777777777777779,8.989820565907522,10.00002,7.5,7.96875,8.41667,Topázio,1.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-143,6.330913823620824,5.0,5.111111111111111,6.444493006993008,8.75001,5.0,7.03125,7.208335,Ágata,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-144,7.946686340802987,5.0,7.888888888888888,9.15703781512605,8.33334,7.5,8.125,8.208335,Ametista,0.0,4.0,2022,,Fase 5 (1º EM)
ALUNO-148,7.618983703703704,5.0,6.5,9.351851851851851,9.50002,7.5,6.041666666666667,8.222223333333332,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-150,8.219954610229276,5.0,9.0,9.717813051146384,10.00002,5.0,6.875,8.94445,Topázio,1.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-151,8.225582168498168,10.0,7.900000000000001,8.436240842490841,8.33334,6.875,8.125,8.125,Topázio,0.0,3.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-152,7.618388587937373,10.0,7.644444444444443,7.806870995242416,8.75001,5.0,7.03125,7.2499975,Ametista,0.0,4.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-153,9.105280944444443,10.0,8.700000000000001,9.09722222222222,10.00002,8.125,8.75,9.2916725,Topázio,1.0,5.0,2022,,Fase 5 (1º EM)
ALUNO-154,4.934497092833093,5.0,3.75,3.797498797498797,3.49998,7.5,6.25,5.999996666666666,Quartzo,0.0,1.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-156,7.535259906926407,10.0,6.599999999999999,8.159632034632034,7.91667,5.0,7.5,7.7083325,Ametista,0.0,4.0,2022,,Fase 4 (9º ano)
ALUNO-158,5.623852223240812,5.0,4.111111111111112,4.747740005092947,8.33334,5.0,7.1875,6.49999,Quartzo,0.0,4.0,2022,,Fase 6 (2º EM)
ALUNO-159,7.484878876543211,5.0,7.25,8.966049382716049,9.000020000000001,5.625,5.625,8.583335,Ametista,1.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-164,6.837216877492878,5.0,5.75,7.304131054131053,8.500020000000001,7.5,6.041666666666667,7.61111,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-165,8.18081096969697,5.0,8.416666666666668,9.848484848484848,8.500020000000001,8.125,6.875,8.388893333333334,Topázio,1.0,1.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-166,6.641311207977208,5.0,4.75,9.03988603988604,9.50002,4.375,5.625,7.16666,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-167,6.985914031746033,10.0,2.75,8.825396825396826,8.500020000000001,7.5,6.041666666666667,7.333329999999999,Ágata,0.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-168,6.434172224089636,5.0,6.133333333333333,6.002801120448179,9.000020000000001,6.25,6.041666666666667,6.888883333333332,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-169,7.284936897435898,5.0,6.916666666666666,8.945512820512821,9.50002,5.0,5.625,7.999995,Ametista,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-170,7.523833791887125,5.0,8.25,8.959435626102293,7.50002,7.5,6.041666666666667,7.38889,Ametista,0.0,1.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-171,7.304860777777779,5.0,7.633333333333333,8.255555555555556,7.91667,7.5,7.1875,6.83333,Ametista,0.0,4.0,2022,,Fase 5 (1º EM)
ALUNO-172,6.407077164021164,5.0,5.75,8.32010582010582,6.41668,5.0,5.625,6.94444,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-175,7.540822106753813,10.0,6.111111111111111,7.676334422657952,8.33334,7.5,7.5,7.249995,Ametista,0.0,4.0,2022,,Fase 4 (9º ano)
ALUNO-176,5.096608405982907,5.0,2.888888888888889,7.391025641025641,6.66666,5.0,5.15625,4.2916725,Quartzo,0.0,3.0,2022,,Fase 4 (9º ano)
ALUNO-177,8.27865517948718,10.0,8.783333333333333,8.964102564102564,9.50002,7.5,5.625,7.33333,Topázio,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-178,7.205336595776773,10.0,3.416666666666667,9.547511312217194,8.500020000000001,7.5,5.625,7.249995,Ametista,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-179,7.68295498989899,5.0,9.5,8.69949494949495,6.83334,7.5,6.875,7.111109999999999,Ametista,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-180,6.039586333333334,5.0,3.5,7.916666666666666,9.000020000000001,6.25,5.3125,6.000005,Ágata,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-181,7.910768840791018,5.0,8.083333333333332,9.105915870621754,9.000020000000001,7.5,6.5625,8.333335,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-182,7.093227724696356,10.0,6.0,6.518218623481781,9.50002,6.875,4.6875,7.41666,Ametista,0.0,0.0,2022,,ALFA  (2º e 3º ano)
ALUNO-185,7.617045315375983,5.0,8.8,8.243546576879911,8.500020000000001,8.125,5.625,7.41667,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-191,6.709725111111111,5.0,6.5,8.722222222222221,9.50002,5.0,4.375,6.388893333333333,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-192,6.722024920634921,5.0,5.0,8.103174603174603,8.500020000000001,7.5,6.458333333333334,6.777773333333331,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-193,7.174196928571429,5.0,5.566666666666666,9.038690476190476,8.75001,5.625,7.65625,7.7499975,Ametista,0.0,4.0,2022,,Fase 5 (1º EM)
ALUNO-195,6.745479946323136,5.0,4.833333333333333,8.046833064949007,7.50002,7.5,6.25,7.722223333333334,Ágata,0.0,2.0,2022,,Fase 3 (7º e 8º ano)
ALUNO-196,7.254680434997751,5.0,7.055555555555554,8.535551619433198,9.16668,5.625,7.65625,6.95833,Ametista,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-197,8.354717840548341,10.0,7.688888888888889,8.751352813852813,10.00002,5.625,8.125,8.458337499999999,Topázio,1.0,4.0,2022,,Fase 4 (9º ano)
ALUNO-200,6.874873274934217,5.0,5.611111111111112,7.10179526355997,7.91667,7.5,7.65625,7.625,Ágata,0.0,4.0,2022,,Fase 5 (1º EM)
ALUNO-201,6.438413142857143,5.0,4.033333333333333,6.047619047619048,8.33334,7.5,7.5,7.944443333333334,Ágata,0.0,5.0,2022,,Fase 6 (2º EM)
ALUNO-203,7.329169333333334,10.0,5.5,9.0,9.50002,6.875,6.25,5.833336666666667,Ametista,0.0,2.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-204,6.575002222222222,5.0,4.5,7.444444444444445,8.000020000000001,7.5,6.25,7.555556666666667,Ágata,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-205,7.664923985754986,5.0,9.166666666666666,8.262108262108262,8.500020000000001,7.5,5.625,7.583335,Ametista,0.0,0.0,2022,,Fase 1 (4º ano)
ALUNO-207,4.571673982861744,5.0,3.722222222222223,3.724695192086496,0.0,7.5,6.40625,5.9583275,Quartzo,0.0,3.0,2022,,Fase 5 (1º EM)
ALUNO-211,7.856571887125221,5.0,8.416666666666668,8.935626102292769,9.000020000000001,7.5,6.25,8.055556666666666,Ametista,0.0,1.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-212,6.344244591269144,5.0,6.766666666666666,8.944141289679047,9.50002,4.375,2.8125,5.166655,Ágata,0.0,0.0,2022,,Fase 2 (5º e 6º ano)
ALUNO-214,6.417875178463399,5.0,4.75,8.832425892317,9.50002,5.625,3.333333333333333,6.777773333333334,Ágata,0.0,2.0,2022,,Fase 4 (9º ano)
ALUNO-217,8.48808864197531,10.0,8.133333333333333,9.876543209876544,6.91668,7.5,6.666666666666666,8.888893333333334,Topázio,1.0,2.0,2022,,Fase 2 (5º e 6º ano)
